timestamp,source,destination,packet_size,num_segments,latency,rtt,throughput,error_rate,congestion_index,bandwidth
2025-01-28 11:33:11,10.0.0.1,10.0.0.2,1500,10,0.047,0.094,0,0.1188968726777988,0.02544529262086514,393
2025-01-28 11:33:12,10.0.0.1,10.0.0.2,1500,9,0.050,0.1,0,0.4354537261077203,0.030821917808219176,292
2025-01-28 11:33:13,10.0.0.1,10.0.0.2,1500,2,0.051,0.102,0,0.26426709176288704,0.004166666666666667,480
2025-01-28 11:33:14,10.0.0.1,10.0.0.2,1500,9,0.047,0.094,0,0.4129561641071567,0.07142857142857142,126
2025-01-28 11:33:15,10.0.0.1,10.0.0.2,1500,7,0.048,0.096,0,0.07579669478159956,0.0175,400
2025-01-28 11:33:16,10.0.0.1,10.0.0.2,1500,3,0.051,0.102,0,0.49110284025994133,0.007751937984496124,387
2025-01-28 11:33:17,10.0.0.1,10.0.0.2,1500,6,0.047,0.094,0,0.07012904180662932,0.049586776859504134,121
2025-01-28 11:33:18,10.0.0.1,10.0.0.2,1500,10,0.048,0.096,0,0.44709329759855926,0.03424657534246575,292
2025-01-28 11:33:19,10.0.0.1,10.0.0.2,1500,10,0.048,0.096,0,0.4176205381259619,0.02252252252252252,444
2025-01-28 11:33:20,10.0.0.1,10.0.0.2,1500,3,0.049,0.098,0,0.2373993039860562,0.013761467889908258,218
2025-01-28 11:33:21,10.0.0.1,10.0.0.2,1500,9,0.049,0.098,0,0.20930925213792717,0.019438444924406047,463
2025-01-28 11:33:22,10.0.0.1,10.0.0.2,1500,4,0.047,0.094,0,0.2758289391392483,0.08,50
2025-01-28 11:33:23,10.0.0.1,10.0.0.2,1500,5,0.048,0.096,0,0.1565792627147818,0.041666666666666664,120
2025-01-28 11:33:24,10.0.0.1,10.0.0.2,1500,6,0.047,0.094,0,0.051736069217021674,0.017241379310344827,348
2025-01-28 11:33:25,10.0.0.1,10.0.0.2,1500,5,0.048,0.096,0,0.48775441658385404,0.11627906976744186,43
2025-01-28 11:33:26,10.0.0.1,10.0.0.2,1500,7,0.051,0.102,0,0.4453805457992656,0.03723404255319149,188
2025-01-28 11:33:27,10.0.0.1,10.0.0.2,1500,8,0.047,0.094,0,0.24371999882675394,0.047619047619047616,168
2025-01-28 11:33:28,10.0.0.1,10.0.0.2,1500,8,0.049,0.098,0,0.19475595447838806,0.020253164556962026,395
2025-01-28 11:33:29,10.0.0.1,10.0.0.2,1500,4,0.048,0.096,0,0.008700699532945055,0.010075566750629723,397
2025-01-28 11:33:30,10.0.0.1,10.0.0.2,1500,3,0.047,0.094,0,0.3079718477882973,0.006756756756756757,444
2025-01-28 11:33:31,10.0.0.1,10.0.0.2,1500,7,0.049,0.098,0,0.4846586191754709,0.03255813953488372,215
2025-01-28 11:33:32,10.0.0.1,10.0.0.2,1500,5,0.047,0.094,0,0.42494568547798606,0.010706638115631691,467
2025-01-28 11:33:33,10.0.0.1,10.0.0.2,1500,7,0.048,0.096,0,0.17643046929460748,0.04242424242424243,165
2025-01-28 11:33:34,10.0.0.1,10.0.0.2,1500,6,0.050,0.1,0,0.23962761313163528,0.029850746268656716,201
2025-01-28 11:33:35,10.0.0.1,10.0.0.2,1500,7,0.048,0.096,0,0.4332345708245646,0.019444444444444445,360
2025-01-28 11:33:36,10.0.0.1,10.0.0.2,1500,4,0.048,0.096,0,0.3486377010939429,0.17391304347826086,23
2025-01-28 11:33:37,10.0.0.1,10.0.0.2,1500,3,0.048,0.096,0,0.028972297198216646,0.015544041450777202,193
2025-01-28 11:33:38,10.0.0.1,10.0.0.2,1500,4,0.048,0.096,0,0.4974597606018629,0.0111731843575419,358
2025-01-28 11:33:39,10.0.0.1,10.0.0.2,1500,4,0.048,0.096,0,0.22667265730180308,0.010958904109589041,365
2025-01-28 11:33:40,10.0.0.1,10.0.0.2,1500,3,0.048,0.096,0,0.10938198477739736,0.01195219123505976,251
2025-01-28 11:33:41,10.0.0.1,10.0.0.2,1500,9,0.048,0.096,0,0.10671366925786258,0.043689320388349516,206
2025-01-28 11:33:42,10.0.0.1,10.0.0.2,1500,3,0.047,0.094,0,0.12587225888799614,0.012987012987012988,231
2025-01-28 11:33:43,10.0.0.1,10.0.0.2,1500,4,0.047,0.094,0,0.3516406662096478,0.17391304347826086,23
2025-01-28 11:33:44,10.0.0.1,10.0.0.2,1500,3,0.048,0.096,0,0.3193383623717855,0.013333333333333334,225
2025-01-28 11:33:45,10.0.0.1,10.0.0.2,1500,6,0.049,0.098,0,0.18870796698736042,0.21428571428571427,28
2025-01-28 11:33:46,10.0.0.1,10.0.0.2,1500,8,0.049,0.098,0,0.43716698389056446,0.018018018018018018,444
2025-01-28 11:33:47,10.0.0.1,10.0.0.2,1500,10,0.048,0.096,0,0.23110576569161517,0.025906735751295335,386
2025-01-28 11:33:48,10.0.0.1,10.0.0.2,1500,9,0.047,0.094,0,0.36366965043290267,0.04090909090909091,220
2025-01-28 11:33:49,10.0.0.1,10.0.0.2,1500,5,0.047,0.094,0,0.13797746381675163,0.05555555555555555,90
2025-01-28 11:33:50,10.0.0.1,10.0.0.2,1500,9,0.049,0.098,0,0.3596476411800253,0.04522613065326633,199
2025-01-28 11:33:51,10.0.0.1,10.0.0.2,1500,6,0.047,0.094,0,0.4130089586409956,0.02608695652173913,230
2025-01-28 11:33:52,10.0.0.1,10.0.0.2,1500,8,0.048,0.096,0,0.18318416560083128,0.1509433962264151,53
2025-01-28 11:33:53,10.0.0.1,10.0.0.2,1500,5,0.069,0.138,0,0.36136937744168374,0.01126126126126126,444
2025-01-28 11:33:54,10.0.0.1,10.0.0.2,1500,2,0.051,0.102,0,0.33581451097404114,0.00437636761487965,457
2025-01-28 11:33:55,10.0.0.1,10.0.0.2,1500,7,0.047,0.094,0,0.4056704566906255,0.032407407407407406,216
2025-01-28 11:33:56,10.0.0.1,10.0.0.2,1500,9,0.048,0.096,0,0.4437239871677199,0.11538461538461539,78
2025-01-28 11:33:57,10.0.0.1,10.0.0.2,1500,4,0.048,0.096,0,0.47601403536699965,0.01015228426395939,394
2025-01-28 11:33:58,10.0.0.1,10.0.0.2,1500,6,0.048,0.096,0,0.196233180283008,0.03409090909090909,176
2025-01-28 11:33:59,10.0.0.1,10.0.0.2,1500,9,0.048,0.096,0,0.1979552557390734,0.019522776572668113,461
2025-01-28 11:34:00,10.0.0.1,10.0.0.2,1500,9,0.049,0.098,0,0.48074897227985636,0.022388059701492536,402
2025-01-28 11:34:01,10.0.0.1,10.0.0.2,1500,6,0.049,0.098,0,0.10148418540129972,0.012875536480686695,466
2025-01-28 11:34:02,10.0.0.1,10.0.0.2,1500,7,0.048,0.096,0,0.12134119038911378,0.04964539007092199,141
2025-01-28 11:34:03,10.0.0.1,10.0.0.2,1500,10,0.048,0.096,0,0.22129593548911414,0.04716981132075472,212
2025-01-28 11:34:04,10.0.0.1,10.0.0.2,1500,3,0.048,0.096,0,0.014738966155799615,0.02459016393442623,122
2025-01-28 11:34:05,10.0.0.1,10.0.0.2,1500,5,0.050,0.1,0,0.35768411446454584,0.0125,400
2025-01-28 11:34:06,10.0.0.1,10.0.0.2,1500,6,0.047,0.094,0,0.1961517915865046,0.012875536480686695,466
2025-01-28 11:34:08,10.0.0.1,10.0.0.2,1500,6,0.049,0.098,0,0.46545406985691357,0.13333333333333333,45
2025-01-28 11:34:09,10.0.0.1,10.0.0.2,1500,5,0.048,0.096,0,0.28122138730330415,0.028901734104046242,173
2025-01-28 11:34:10,10.0.0.1,10.0.0.2,1500,6,0.048,0.096,0,0.2507270851599876,0.12244897959183673,49
2025-01-28 11:34:11,10.0.0.1,10.0.0.2,1500,6,0.049,0.098,0,0.1784995507594282,0.022058823529411766,272
2025-01-28 11:34:12,10.0.0.1,10.0.0.2,1500,3,0.048,0.096,0,0.4249240040481957,0.0069605568445475635,431
2025-01-28 11:34:13,10.0.0.1,10.0.0.2,1500,8,0.048,0.096,0,0.11297919500896286,0.06153846153846154,130
2025-01-28 11:34:14,10.0.0.1,10.0.0.2,1500,3,0.049,0.098,0,0.1486105278999555,0.014018691588785047,214
2025-01-28 11:34:15,10.0.0.1,10.0.0.2,1500,3,0.048,0.096,0,0.15974167207285966,0.04838709677419355,62
2025-01-28 11:34:16,10.0.0.1,10.0.0.2,1500,4,0.048,0.096,0,0.24609589550454253,0.04597701149425287,87
2025-01-28 11:34:17,10.0.0.1,10.0.0.2,1500,2,0.048,0.096,0,0.14735222278652094,0.011904761904761904,168
2025-01-28 11:34:18,10.0.0.1,10.0.0.2,1500,6,0.108,0.216,0,0.026436428956765234,0.17142857142857143,35
2025-01-28 11:34:19,10.0.0.1,10.0.0.2,1500,7,0.051,0.102,0,0.4549690667563891,0.017811704834605598,393
2025-01-28 11:34:20,10.0.0.1,10.0.0.2,1500,8,0.046,0.092,0,0.29612181697962403,0.032520325203252036,246
2025-01-28 11:34:21,10.0.0.1,10.0.0.2,1500,5,0.074,0.148,0,0.4414710942634382,0.037037037037037035,135
2025-01-28 11:34:22,10.0.0.1,10.0.0.2,1500,6,0.047,0.094,0,0.10945257390275587,0.012345679012345678,486
2025-01-28 11:34:23,10.0.0.1,10.0.0.2,1500,7,0.084,0.168,0,0.42779011592457866,0.0220125786163522,318
2025-01-28 11:34:24,10.0.0.1,10.0.0.2,1500,10,0.051,0.102,0,0.3440047016952103,0.028901734104046242,346
2025-01-28 11:34:25,10.0.0.1,10.0.0.2,1500,2,0.048,0.096,0,0.29589336430253593,0.007905138339920948,253
2025-01-28 11:34:26,10.0.0.1,10.0.0.2,1500,9,0.047,0.094,0,0.19571654562770668,0.01956521739130435,460
2025-01-28 11:34:27,10.0.0.1,10.0.0.2,1500,4,0.049,0.098,0,0.0069002179170762346,0.024390243902439025,164
2025-01-28 11:34:28,10.0.0.1,10.0.0.2,1500,8,0.108,0.216,0,0.26197601616112753,0.01735357917570499,461
2025-01-28 11:34:29,10.0.0.1,10.0.0.2,1500,9,0.050,0.1,0,0.3178854929852293,0.8181818181818182,11
2025-01-28 11:34:30,10.0.0.1,10.0.0.2,1500,4,0.047,0.094,0,0.16934316699799706,0.011494252873563218,348
2025-01-28 11:34:31,10.0.0.1,10.0.0.2,1500,5,0.049,0.098,0,0.28658285245830895,0.030864197530864196,162
2025-01-28 11:34:32,10.0.0.1,10.0.0.2,1500,6,0.048,0.096,0,0.04588673128696197,0.03225806451612903,186
2025-01-28 11:34:33,10.0.0.1,10.0.0.2,1500,8,0.046,0.092,0,0.30025728678406105,0.024464831804281346,327
2025-01-28 11:34:34,10.0.0.1,10.0.0.2,1500,3,0.048,0.096,0,0.054500164202985646,0.023809523809523808,126
2025-01-28 11:34:35,10.0.0.1,10.0.0.2,1500,10,0.048,0.096,0,0.17940767885900533,0.06451612903225806,155
2025-01-28 11:34:36,10.0.0.1,10.0.0.2,1500,10,0.047,0.094,0,0.03220012565391567,0.04484304932735426,223
2025-01-28 11:34:37,10.0.0.1,10.0.0.2,1500,8,0.047,0.094,0,0.39250952963908015,0.019851116625310174,403
2025-01-28 11:34:38,10.0.0.1,10.0.0.2,1500,7,0.050,0.1,0,0.016557164391348134,0.02040816326530612,343
2025-01-28 11:34:39,10.0.0.1,10.0.0.2,1500,6,0.047,0.094,0,0.3579514832556712,0.08571428571428572,70
2025-01-28 11:34:40,10.0.0.1,10.0.0.2,1500,8,0.049,0.098,0,0.09661194406771612,0.020512820512820513,390
2025-01-28 11:34:41,10.0.0.1,10.0.0.2,1500,8,0.050,0.1,0,0.1658069683194507,0.06349206349206349,126
2025-01-28 11:34:42,10.0.0.1,10.0.0.2,1500,6,0.047,0.094,0,0.2957990407024611,0.04838709677419355,124
2025-01-28 11:34:43,10.0.0.1,10.0.0.2,1500,4,0.048,0.096,0,0.21765631731953122,0.012121212121212121,330
2025-01-28 11:34:44,10.0.0.1,10.0.0.2,1500,10,0.048,0.096,0,0.1943052646598733,0.02865329512893983,349
2025-01-28 11:34:45,10.0.0.1,10.0.0.2,1500,4,0.049,0.098,0,0.2011166585182999,0.021505376344086023,186
2025-01-28 11:34:46,10.0.0.1,10.0.0.2,1500,9,0.047,0.094,0,0.22169388253239686,0.3333333333333333,27
2025-01-28 11:34:47,10.0.0.1,10.0.0.2,1500,6,0.047,0.094,0,0.24711901415155568,0.023529411764705882,255
2025-01-28 11:34:48,10.0.0.1,10.0.0.2,1500,7,0.049,0.098,0,0.41180148784209164,0.01707317073170732,410
2025-01-28 11:34:49,10.0.0.1,10.0.0.2,1500,9,0.048,0.096,0,0.4553282463053359,0.03614457831325301,249
2025-01-28 11:34:50,10.0.0.1,10.0.0.2,1500,7,0.075,0.15,0,0.33621733735271675,0.06086956521739131,115
2025-01-28 11:34:51,10.0.0.1,10.0.0.2,1500,8,0.092,0.184,0,0.34504136024172666,0.01639344262295082,488
2025-01-28 11:34:52,10.0.0.1,10.0.0.2,1500,9,0.046,0.092,0,0.10129665172765295,0.025936599423631124,347
2025-01-28 11:34:53,10.0.0.1,10.0.0.2,1500,8,0.047,0.094,0,0.37453028698020807,0.017057569296375266,469
2025-01-28 11:34:54,10.0.0.1,10.0.0.2,1500,6,0.047,0.094,0,0.2816018172972761,0.012,500
2025-01-28 11:34:55,10.0.0.1,10.0.0.2,1500,10,0.049,0.098,0,0.190586505300689,0.02237136465324385,447
2025-01-28 11:34:56,10.0.0.1,10.0.0.2,1500,7,0.048,0.096,0,0.19598127448794983,0.0330188679245283,212
2025-01-28 11:34:57,10.0.0.1,10.0.0.2,1500,3,0.047,0.094,0,0.4596162501907877,0.00980392156862745,306
2025-01-28 11:34:58,10.0.0.1,10.0.0.2,1500,4,0.091,0.182,0,0.3714460015522291,0.008676789587852495,461
2025-01-28 11:34:59,10.0.0.1,10.0.0.2,1500,6,0.049,0.098,0,0.19507692241434543,0.03260869565217391,184
2025-01-28 11:35:00,10.0.0.1,10.0.0.2,1500,10,0.049,0.098,0,0.0883157044614068,0.15384615384615385,65
2025-01-28 11:35:01,10.0.0.1,10.0.0.2,1500,6,0.048,0.096,0,0.046296502133333584,0.018691588785046728,321
2025-01-28 11:35:02,10.0.0.1,10.0.0.2,1500,5,0.048,0.096,0,0.4256392364275438,0.011185682326621925,447
2025-01-28 11:35:03,10.0.0.1,10.0.0.2,1500,9,0.050,0.1,0,0.32719152116736056,0.12857142857142856,70
2025-01-28 11:35:04,10.0.0.1,10.0.0.2,1500,7,0.049,0.098,0,0.05327777236869874,0.02046783625730994,342
2025-01-28 11:35:05,10.0.0.1,10.0.0.2,1500,5,0.049,0.098,0,0.19380444533039082,0.02032520325203252,246
2025-01-28 11:35:06,10.0.0.1,10.0.0.2,1500,2,0.050,0.1,0,0.07875630735400263,0.004166666666666667,480
2025-01-28 11:35:07,10.0.0.1,10.0.0.2,1500,6,0.048,0.096,0,0.4982448091600652,0.019417475728155338,309
2025-01-28 11:35:08,10.0.0.1,10.0.0.2,1500,9,0.050,0.1,0,0.3516844709566395,0.04945054945054945,182
2025-01-28 11:35:09,10.0.0.1,10.0.0.2,1500,5,0.048,0.096,0,0.18324106668847745,0.058823529411764705,85
2025-01-28 11:35:10,10.0.0.1,10.0.0.2,1500,3,0.048,0.096,0,0.20051392679643337,0.011278195488721804,266
2025-01-28 11:35:11,10.0.0.1,10.0.0.2,1500,4,0.047,0.094,0,0.2887116817989289,0.015503875968992248,258
2025-01-28 11:35:12,10.0.0.1,10.0.0.2,1500,10,0.047,0.094,0,0.2951424654556,0.02531645569620253,395
2025-01-28 11:35:13,10.0.0.1,10.0.0.2,1500,2,0.047,0.094,0,0.478887878581788,0.004081632653061225,490
2025-01-28 11:35:14,10.0.0.1,10.0.0.2,1500,3,0.049,0.098,0,0.4739452942570859,0.014925373134328358,201
2025-01-28 11:35:15,10.0.0.1,10.0.0.2,1500,8,0.046,0.092,0,0.07754279669433084,0.050314465408805034,159
2025-01-28 11:35:16,10.0.0.1,10.0.0.2,1500,6,0.047,0.094,0,0.15612121754822295,0.037037037037037035,162
2025-01-28 11:35:17,10.0.0.1,10.0.0.2,1500,9,0.048,0.096,0,0.4275233608662272,0.018292682926829267,492
2025-01-28 11:35:18,10.0.0.1,10.0.0.2,1500,2,0.047,0.094,0,0.29783649066581314,0.005714285714285714,350
2025-01-28 11:35:19,10.0.0.1,10.0.0.2,1500,9,0.047,0.094,0,0.15715445498017144,0.025,360
2025-01-28 11:35:20,10.0.0.1,10.0.0.2,1500,2,0.047,0.094,0,0.24123593259571557,0.0049504950495049506,404
2025-01-28 11:35:21,10.0.0.1,10.0.0.2,1500,8,0.058,0.116,0,0.4614001362357469,0.022408963585434174,357
2025-01-28 11:35:22,10.0.0.1,10.0.0.2,1500,3,0.090,0.18,0,0.04686879445784986,0.09375,32
2025-01-28 11:35:23,10.0.0.1,10.0.0.2,1500,7,0.046,0.092,0,0.09551742323855772,0.10294117647058823,68
2025-01-28 11:35:24,10.0.0.1,10.0.0.2,1500,2,0.050,0.1,0,0.07900960351179709,0.004618937644341801,433
2025-01-28 11:35:25,10.0.0.1,10.0.0.2,1500,10,0.049,0.098,0,0.39370682195845463,0.07042253521126761,142
2025-01-28 11:35:26,10.0.0.1,10.0.0.2,1500,4,0.048,0.096,0,0.3757491421983123,0.011396011396011397,351
2025-01-28 11:35:27,10.0.0.1,10.0.0.2,1500,2,0.048,0.096,0,0.23096312648629325,0.004405286343612335,454
2025-01-28 11:35:28,10.0.0.1,10.0.0.2,1500,7,0.047,0.094,0,0.1040440234318949,0.040697674418604654,172
2025-01-28 11:35:29,10.0.0.1,10.0.0.2,1500,7,0.049,0.098,0,0.32719834172175266,0.0330188679245283,212
2025-01-28 11:35:30,10.0.0.1,10.0.0.2,1500,2,0.049,0.098,0,0.2680472650414228,0.029411764705882353,68
2025-01-28 11:35:31,10.0.0.1,10.0.0.2,1500,6,0.071,0.142,0,0.32074397800306503,0.03592814371257485,167
2025-01-28 11:35:32,10.0.0.1,10.0.0.2,1500,9,0.071,0.142,0,0.06309944219326141,0.02654867256637168,339
2025-01-28 11:35:33,10.0.0.1,10.0.0.2,1500,10,0.084,0.168,0,0.11679875242114812,0.07246376811594203,138
2025-01-28 11:35:34,10.0.0.1,10.0.0.2,1500,9,0.048,0.096,0,0.3234151639749678,0.027190332326283987,331
2025-01-28 11:35:35,10.0.0.1,10.0.0.2,1500,9,0.048,0.096,0,0.2883299056716191,0.02050113895216401,439
2025-01-28 11:35:36,10.0.0.1,10.0.0.2,1500,5,0.050,0.1,0,0.019350719248826698,0.014326647564469915,349
2025-01-28 11:35:37,10.0.0.1,10.0.0.2,1500,9,0.048,0.096,0,0.25173661894420546,0.20454545454545456,44
2025-01-28 11:35:38,10.0.0.1,10.0.0.2,1500,5,0.053,0.106,0,0.4459105605652488,0.03205128205128205,156
2025-01-28 11:35:39,10.0.0.1,10.0.0.2,1500,10,0.049,0.098,0,0.025404867490544714,0.03067484662576687,326
2025-01-28 11:35:40,10.0.0.1,10.0.0.2,1500,3,0.077,0.154,0,0.4826645509897283,0.007246376811594203,414
2025-01-28 11:35:41,10.0.0.1,10.0.0.2,1500,5,0.050,0.1,0,0.43731203283404035,0.02702702702702703,185
2025-01-28 11:35:42,10.0.0.1,10.0.0.2,1500,7,0.048,0.096,0,0.06644078066186515,0.10294117647058823,68
2025-01-28 11:35:43,10.0.0.1,10.0.0.2,1500,6,0.048,0.096,0,0.46751147878614274,0.017142857142857144,350
2025-01-28 11:35:44,10.0.0.1,10.0.0.2,1500,4,0.049,0.098,0,0.23130980860993106,0.011904761904761904,336
2025-01-28 11:35:45,10.0.0.1,10.0.0.2,1500,4,0.049,0.098,0,0.40427548313392775,0.06896551724137931,58
2025-01-28 11:35:46,10.0.0.1,10.0.0.2,1500,9,0.128,0.256,0,0.15593388745073683,0.022332506203473945,403
2025-01-28 11:35:47,10.0.0.1,10.0.0.2,1500,10,0.050,0.1,0,0.34824093946295626,0.05181347150259067,193
2025-01-28 11:35:48,10.0.0.1,10.0.0.2,1500,6,0.093,0.186,0,0.4008986993455617,0.023715415019762844,253
2025-01-28 11:35:49,10.0.0.1,10.0.0.2,1500,9,0.049,0.098,0,0.33546811640906127,0.023809523809523808,378
2025-01-28 11:35:50,10.0.0.1,10.0.0.2,1500,3,0.048,0.096,0,0.2564850602300711,0.034482758620689655,87
2025-01-28 11:35:51,10.0.0.1,10.0.0.2,1500,9,0.121,0.242,0,0.10919238499227307,0.04838709677419355,186
2025-01-28 11:35:52,10.0.0.1,10.0.0.2,1500,9,0.051,0.102,0,0.10828730536819542,0.019271948608137045,467
2025-01-28 11:35:53,10.0.0.1,10.0.0.2,1500,10,0.048,0.096,0,0.37019125785675583,0.04,250
2025-01-28 11:35:54,10.0.0.1,10.0.0.2,1500,9,0.047,0.094,0,0.14309148574087532,0.021791767554479417,413
2025-01-28 11:35:55,10.0.0.1,10.0.0.2,1500,2,0.048,0.096,0,0.39631380379360404,0.005194805194805195,385
2025-01-28 11:35:56,10.0.0.1,10.0.0.2,1500,7,0.051,0.102,0,0.24481485899216193,0.1590909090909091,44
2025-01-28 11:35:57,10.0.0.1,10.0.0.2,1500,8,0.047,0.094,0,0.18462030200812812,0.056338028169014086,142
2025-01-28 11:35:58,10.0.0.1,10.0.0.2,1500,7,0.047,0.094,0,0.34117037494472124,0.051094890510948905,137
2025-01-28 11:35:59,10.0.0.1,10.0.0.2,1500,10,0.068,0.136,0,0.4024235027212695,0.0625,160
2025-01-28 11:36:00,10.0.0.1,10.0.0.2,1500,8,0.048,0.096,0,0.25144519738978033,0.12903225806451613,62
2025-01-28 11:36:01,10.0.0.1,10.0.0.2,1500,8,0.046,0.092,0,0.08380957066325395,0.02072538860103627,386
2025-01-28 11:36:02,10.0.0.1,10.0.0.2,1500,9,0.047,0.094,0,0.13708136419354083,0.0430622009569378,209
2025-01-28 11:36:03,10.0.0.1,10.0.0.2,1500,7,0.051,0.102,0,0.36869280533548243,0.021212121212121213,330
2025-01-28 11:36:04,10.0.0.1,10.0.0.2,1500,3,0.049,0.098,0,0.3407437292529707,0.008426966292134831,356
2025-01-28 11:36:05,10.0.0.1,10.0.0.2,1500,9,0.047,0.094,0,0.21184026145868023,0.03237410071942446,278
2025-01-28 11:36:06,10.0.0.1,10.0.0.2,1500,6,0.047,0.094,0,0.2173364522810402,0.25,24
2025-01-28 11:36:07,10.0.0.1,10.0.0.2,1500,3,0.072,0.144,0,0.4698579660937848,0.010344827586206896,290
2025-01-28 11:36:08,10.0.0.1,10.0.0.2,1500,9,0.047,0.094,0,0.354809463473291,0.02102803738317757,428
2025-01-28 11:36:09,10.0.0.1,10.0.0.2,1500,4,0.048,0.096,0,0.24665126532601322,0.01098901098901099,364
2025-01-28 11:36:10,10.0.0.1,10.0.0.2,1500,2,0.049,0.098,0,0.1501390718282104,0.004662004662004662,429
2025-01-28 11:36:11,10.0.0.1,10.0.0.2,1500,5,0.052,0.104,0,0.26968010068351095,0.015060240963855422,332
2025-01-28 11:36:12,10.0.0.1,10.0.0.2,1500,2,0.051,0.102,0,0.01898208995372397,0.004739336492890996,422
2025-01-28 11:36:13,10.0.0.1,10.0.0.2,1500,3,0.048,0.096,0,0.15689057322878958,0.015625,192
2025-01-28 11:36:14,10.0.0.1,10.0.0.2,1500,9,0.047,0.094,0,0.32988984813633493,0.75,12
2025-01-28 11:36:15,10.0.0.1,10.0.0.2,1500,3,0.048,0.096,0,0.39507434216420906,0.022222222222222223,135
2025-01-28 11:36:16,10.0.0.1,10.0.0.2,1500,6,0.073,0.146,0,0.04241493454352341,0.01875,320
2025-01-28 11:36:17,10.0.0.1,10.0.0.2,1500,9,0.048,0.096,0,0.4083761527975495,0.04477611940298507,201
2025-01-28 11:36:18,10.0.0.1,10.0.0.2,1500,10,0.047,0.094,0,0.21419424505855422,0.02237136465324385,447
2025-01-28 11:36:19,10.0.0.1,10.0.0.2,1500,7,0.049,0.098,0,0.41895088162661576,0.021739130434782608,322
2025-01-28 11:36:20,10.0.0.1,10.0.0.2,1500,8,0.049,0.098,0,0.09621107817156005,0.026402640264026403,303
2025-01-28 11:36:21,10.0.0.1,10.0.0.2,1500,4,0.047,0.094,0,0.39856989217009686,0.00909090909090909,440
2025-01-28 11:36:22,10.0.0.1,10.0.0.2,1500,6,0.048,0.096,0,0.4670244810801172,0.03333333333333333,180
2025-01-28 11:36:23,10.0.0.1,10.0.0.2,1500,3,0.048,0.096,0,0.08920804978492325,0.01048951048951049,286
2025-01-28 11:36:24,10.0.0.1,10.0.0.2,1500,2,0.047,0.094,0,0.3704081245493516,0.005361930294906166,373
2025-01-28 11:36:25,10.0.0.1,10.0.0.2,1500,6,0.048,0.096,0,0.33994642006179193,0.03680981595092025,163
2025-01-28 11:36:26,10.0.0.1,10.0.0.2,1500,7,0.049,0.098,0,0.08659566085835552,0.029787234042553193,235
2025-01-28 11:36:27,10.0.0.1,10.0.0.2,1500,6,0.047,0.094,0,0.0885331137064429,0.06666666666666667,90
2025-01-28 11:36:28,10.0.0.1,10.0.0.2,1500,7,0.049,0.098,0,0.19781903499968367,0.051470588235294115,136
2025-01-28 11:36:29,10.0.0.1,10.0.0.2,1500,9,0.047,0.094,0,0.3334344510009347,0.02922077922077922,308
2025-01-28 11:36:30,10.0.0.1,10.0.0.2,1500,7,0.048,0.096,0,0.29722181955084576,0.022151898734177215,316
2025-01-28 11:36:31,10.0.0.1,10.0.0.2,1500,4,0.049,0.098,0,0.3447775109197851,0.013245033112582781,302
2025-01-28 11:36:32,10.0.0.1,10.0.0.2,1500,6,0.049,0.098,0,0.47266900938860235,0.03314917127071823,181
2025-01-28 11:36:33,10.0.0.1,10.0.0.2,1500,4,0.047,0.094,0,0.2011405715799487,0.04819277108433735,83
2025-01-28 11:36:34,10.0.0.1,10.0.0.2,1500,9,0.049,0.098,0,0.051195577277883986,0.05357142857142857,168
2025-01-28 11:36:35,10.0.0.1,10.0.0.2,1500,7,0.111,0.222,0,0.22301100093337983,0.05343511450381679,131
2025-01-28 11:36:36,10.0.0.1,10.0.0.2,1500,3,0.047,0.094,0,0.014038471202499014,0.02127659574468085,141
2025-01-28 11:36:37,10.0.0.1,10.0.0.2,1500,4,0.048,0.096,0,0.0906063983074491,0.05,80
2025-01-28 11:36:39,10.0.0.1,10.0.0.2,1500,6,0.047,0.094,0,0.3557510958431235,0.04477611940298507,134
2025-01-28 11:36:40,10.0.0.1,10.0.0.2,1500,10,0.073,0.146,0,0.10365123981844843,0.023094688221709007,433
2025-01-28 11:36:41,10.0.0.1,10.0.0.2,1500,9,0.047,0.094,0,0.04858342877667926,0.019650655021834062,458
2025-01-28 11:36:42,10.0.0.1,10.0.0.2,1500,3,0.053,0.106,0,0.19272781132865502,0.015706806282722512,191
2025-01-28 11:36:43,10.0.0.1,10.0.0.2,1500,8,0.094,0.188,0,0.3902402603650632,0.07547169811320754,106
2025-01-28 11:36:44,10.0.0.1,10.0.0.2,1500,10,0.048,0.096,0,0.029255636670405594,0.023923444976076555,418
2025-01-28 11:36:45,10.0.0.1,10.0.0.2,1500,3,0.053,0.106,0,0.494622541572083,0.010135135135135136,296
2025-01-28 11:36:46,10.0.0.1,10.0.0.2,1500,5,0.048,0.096,0,0.415818937380517,0.15625,32
2025-01-28 11:36:47,10.0.0.1,10.0.0.2,1500,8,0.048,0.096,0,0.10030074482425982,0.043243243243243246,185
2025-01-28 11:36:48,10.0.0.1,10.0.0.2,1500,9,0.047,0.094,0,0.39321269608867937,0.027439024390243903,328
2025-01-28 11:36:49,10.0.0.1,10.0.0.2,1500,4,0.049,0.098,0,0.16420386382471658,0.025974025974025976,154
2025-01-28 11:36:50,10.0.0.1,10.0.0.2,1500,3,0.047,0.094,0,0.418225772859613,0.00911854103343465,329
2025-01-28 11:36:51,10.0.0.1,10.0.0.2,1500,4,0.048,0.096,0,0.08240761260457269,0.032520325203252036,123
